timestamp,long_position,short_position,position_value,cumulative_pnl,equity
2025-09-01 00:00:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:03:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:06:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:09:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:12:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:15:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:18:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:21:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:24:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:27:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:30:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:33:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:36:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:39:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:42:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:45:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:48:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:51:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:54:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 00:57:00,9998.237420392757,10002.369466547501,-4.132046154743875,0.0,10000.0
2025-09-01 01:00:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:03:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:06:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:09:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:12:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:15:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:18:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:21:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:24:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:27:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:30:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:33:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:36:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:39:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:42:00,9996.67721201008,10002.369466547501,-5.692254537421832,-3.7585238673531123,9996.241476132647
2025-09-01 01:45:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 01:48:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 01:51:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 01:54:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 01:57:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:00:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:03:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:06:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:09:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:12:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:15:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:18:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:21:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:24:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:27:00,9999.130097830799,10002.369466547501,-3.2393687167023018,-5.955861909937887,9994.044138090063
2025-09-01 02:30:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:33:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:36:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:39:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:42:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:45:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:48:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:51:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:54:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 02:57:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 03:00:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 03:03:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 03:06:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 03:09:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 03:12:00,9984.840043919277,10002.369466547501,-17.529422628223983,-10.60844897405294,9989.391551025947
2025-09-01 03:15:00,9993.641506588749,10002.369466547501,-8.727959958752763,-0.9647095085004391,9999.0352904915
