timestamp,long_position,short_position,position_value,cumulative_pnl,equity
2025-09-01 00:00:00,0.0,10026.286023187884,-10026.286023187884,0.0,10000.0
2025-09-01 00:03:00,0.0,10026.286023187884,-10026.286023187884,0.0,10000.0
2025-09-01 00:06:00,0.0,10026.286023187884,-10026.286023187884,0.0,10000.0
2025-09-01 00:09:00,0.0,10026.286023187884,-10026.286023187884,0.0,10000.0
2025-09-01 00:12:00,0.0,10026.286023187884,-10026.286023187884,0.0,10000.0
2025-09-01 00:15:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:18:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:21:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:24:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:27:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:30:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:33:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:36:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:39:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:42:00,9998.261839560268,10026.286023187884,-28.024183627616367,0.0,10000.0
2025-09-01 00:45:00,9998.261839560268,10026.286023187884,-28.024183627616367,-129.07853133053754,9870.921468669463
2025-09-01 00:48:00,9998.261839560268,10026.286023187884,-28.024183627616367,-129.07853133053754,9870.921468669463
2025-09-01 00:51:00,9998.261839560268,10026.286023187884,-28.024183627616367,-129.07853133053754,9870.921468669463
2025-09-01 00:54:00,9998.261839560268,10026.286023187884,-28.024183627616367,-129.07853133053754,9870.921468669463
2025-09-01 00:57:00,9998.261839560268,10026.286023187884,-28.024183627616367,-129.07853133053754,9870.921468669463
2025-09-01 01:00:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:03:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:06:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:09:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:12:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:15:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:18:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:21:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:24:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:27:00,9995.270712485903,10026.286023187884,-31.015310701981434,-115.36089246406961,9884.63910753593
2025-09-01 01:30:00,9995.270712485903,10026.286023187884,-31.015310701981434,-84.07793891257694,9915.922061087424
2025-09-01 01:33:00,9995.270712485903,10026.286023187884,-31.015310701981434,-84.07793891257694,9915.922061087424
2025-09-01 01:36:00,9995.270712485903,10026.286023187884,-31.015310701981434,-84.07793891257694,9915.922061087424
2025-09-01 01:39:00,9995.270712485903,10026.286023187884,-31.015310701981434,-84.07793891257694,9915.922061087424
2025-09-01 01:42:00,9995.270712485903,10026.286023187884,-31.015310701981434,-84.07793891257694,9915.922061087424
2025-09-01 01:45:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 01:48:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 01:51:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 01:54:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 01:57:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 02:00:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 02:03:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 02:06:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 02:09:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 02:12:00,9998.673382965662,10026.286023187884,-27.61264022222167,98.17123315930921,10098.17123315931
2025-09-01 02:15:00,9998.673382965662,10026.286023187884,-27.61264022222167,197.4636362688962,10197.463636268896
2025-09-01 02:18:00,9998.673382965662,10026.286023187884,-27.61264022222167,197.4636362688962,10197.463636268896
2025-09-01 02:21:00,9998.673382965662,10026.286023187884,-27.61264022222167,197.4636362688962,10197.463636268896
2025-09-01 02:24:00,9998.673382965662,10026.286023187884,-27.61264022222167,197.4636362688962,10197.463636268896
2025-09-01 02:27:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:30:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:33:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:36:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:39:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:42:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:45:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:48:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:51:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:54:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 02:57:00,9979.881855170232,10026.286023187884,-46.40416801765241,-100.61446199504476,9899.385538004955
2025-09-01 03:00:00,9979.881855170232,10026.286023187884,-46.40416801765241,-30.06901251981796,9969.930987480182
2025-09-01 03:03:00,9979.881855170232,10026.286023187884,-46.40416801765241,-30.06901251981796,9969.930987480182
2025-09-01 03:06:00,9979.881855170232,10026.286023187884,-46.40416801765241,-30.06901251981796,9969.930987480182
2025-09-01 03:09:00,9979.881855170232,10026.286023187884,-46.40416801765241,-30.06901251981796,9969.930987480182
2025-09-01 03:12:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:15:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:18:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:21:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:24:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:27:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:30:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:33:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:36:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:39:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:42:00,9951.913943312542,10026.286023187884,-74.37207987534202,-120.89462076741745,9879.105379232582
2025-09-01 03:45:00,9951.913943312542,10026.286023187882,-74.3720798753402,-67.81810058257543,9932.181899417425
2025-09-01 03:48:00,9951.913943312542,10026.286023187882,-74.3720798753402,-67.81810058257543,9932.181899417425
2025-09-01 03:51:00,9951.913943312542,10026.286023187882,-74.3720798753402,-67.81810058257543,9932.181899417425
2025-09-01 03:54:00,9951.913943312542,10026.286023187882,-74.3720798753402,-67.81810058257543,9932.181899417425
2025-09-01 03:57:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:00:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:03:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:06:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:09:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:12:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:15:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:18:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:21:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:24:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
2025-09-01 04:27:00,9994.282882400497,10026.286023187882,-32.00314078738484,-32.34327565576413,9967.656724344235
