timestamp,long_position,short_position,position_value,cumulative_pnl,equity
2025-09-01 00:00:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:03:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:06:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:09:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:12:00,0.0,0.0,0.0,0.0,10000.0
2025-09-01 00:15:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:18:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:21:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:24:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:27:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:30:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:33:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:36:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:39:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:42:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:45:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:48:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:51:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:54:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 00:57:00,9999.825816560562,10004.978340297705,-5.152523737142474,0.0,10000.0
2025-09-01 01:00:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:03:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:06:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:09:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:12:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:15:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:18:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:21:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:24:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:27:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:30:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:33:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:36:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:39:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:42:00,9999.825816560562,10001.434528502617,-1.608711942055379,-2.8325121151719017,9997.167487884828
2025-09-01 01:45:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 01:48:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 01:51:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 01:54:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 01:57:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:00:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:03:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:06:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:09:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:12:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:15:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:18:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:21:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:24:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:27:00,9999.825816560562,10005.557522887073,-5.731706326510903,-9.207480446777815,9990.792519553223
2025-09-01 02:30:00,9999.825816560562,0.0,9999.825816560562,-11.46116645707852,9988.538833542922
2025-09-01 02:33:00,9999.825816560562,0.0,9999.825816560562,-11.46116645707852,9988.538833542922
2025-09-01 02:36:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:39:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:42:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:45:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:48:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:51:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:54:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 02:57:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 03:00:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 03:03:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 03:06:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 03:09:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 03:12:00,9999.825816560562,10004.644268068452,-4.818451507890131,-11.46116645707852,9988.538833542922
2025-09-01 03:15:00,9999.825816560562,10004.644268068452,-4.818451507890131,-31.622277662707205,9968.377722337293
